Player,Squad,Pos,Min,xG,xA,season
Igor Matanovic,Eintracht Frankfurt,FW,275.0,0.807957723736763,0.04435472562909126,2024-25
Bence Dárdai,Wolfsburg,MF,1333.0,1.1589803658425808,1.495081041008234,2024-25
Eric Smith,St. Pauli,DF,2829.0,1.7202240666374564,1.6359744193032384,2024-25
Lars Ritzka,St. Pauli,DF,918.0,0.2573535982519388,0.2301499405875802,2024-25
Sirlord Conteh,FC Heidenheim,FW,842.0,1.7346754455938935,2.268422743305564,2024-25
Andreas Albers,St. Pauli,MF,40.0,0.6953884139657021,0.06275593303143978,2024-25
Lutsharel Geertruida,RasenBallsport Leipzig,DF,1554.0,1.2319737458601594,0.5369388461112976,2024-25
Koji Miyoshi,Bochum,FW,458.0,1.0769440354779363,0.5365228019654751,2024-25
Arthur Chaves,Hoffenheim,DF,2191.0,1.2545673847198486,0.08714543841779232,2024-25
David Zec,Holstein Kiel,DF,1462.0,0.5786341531202197,0.33149720169603825,2024-25
Daniel Svensson,Borussia Dortmund,DF,778.0,0.7713542226701975,1.2988047134131193,2024-25
Marin Ljubicic,Union Berlin,FW,251.0,0.42130868695676327,0.5501003861427307,2024-25
Stefan Bell,Mainz 05,DF,1460.0,0.6750276274979115,0.9674937445670366,2024-25
Oliver Baumann,Hoffenheim,GK,2520.0,0.0,0.37389181926846504,2024-25
Niklas Süle,Borussia Dortmund,DF,1071.0,0.4490190055221319,0.07483489625155926,2024-25
Kevin Volland,Union Berlin,MF,50.0,0.0,0.09100998193025589,2024-25
Florian Grillitsch,Hoffenheim,DF,616.0,0.18407013919204473,0.20960066188126802,2024-25
Michael Zetterer,Werder Bremen,GK,3060.0,0.0,0.0,2024-25
Timo Horn,Bochum,GK,1170.0,0.0,0.0,2024-25
Lewis Holtby,Holstein Kiel,MF,1155.0,0.8447289383038878,2.0110023748129606,2024-25
Marvin Schulz,Holstein Kiel,DF,278.0,0.06555082276463509,0.3836157452315092,2024-25
Tobias Sippel,Borussia M.Gladbach,MF,59.0,0.0,0.0,2024-25
Manuel Neuer,Bayern Munich,GK,1980.0,0.0,0.2637988328933716,2024-25
Sven Ulreich,Bayern Munich,GK,90.0,0.0,0.0,2024-25
Pascal Groß,Borussia Dortmund,DF,2364.0,3.2006931081414223,6.288426307961345,2024-25
Danny da Costa,Mainz 05,DF,2022.0,0.07092435844242573,0.7302904175594449,2024-25
Lukas Hradecky,Bayer Leverkusen,GK,2610.0,0.0,0.0,2024-25
Pascal Stenzel,VfB Stuttgart,DF,298.0,0.3691052198410034,0.5108424127101898,2024-25
Timothy Chandler,Eintracht Frankfurt,MF,15.0,0.0,0.0,2024-25
Marvin Friedrich,Borussia M.Gladbach,DF,951.0,0.6226540505886078,0.9996218532323837,2024-25
Julian Weigl,Borussia M.Gladbach,MF,2908.0,0.6710613574832678,1.152547612786293,2024-25
Niklas Stark,Werder Bremen,DF,2126.0,1.3413271456956863,0.1055416613817215,2024-25
Benjamin Henrichs,RasenBallsport Leipzig,DF,933.0,0.4051845697686076,2.3305160515010357,2024-25
