Player,Squad,Pos,Min,xG,xA,season
Matt Doherty,Wolverhampton Wanderers,DF,1087.0,1.1126765199005604,1.0989295095205307,2023-24
Naif Aguerd,West Ham,DF,1871.0,1.6546711716800928,0.2851862292736769,2023-24
Saman Ghoddos,Brentford,DF,701.0,0.302081985399127,1.0297286342829466,2023-24
Tim Ream,Fulham,DF,1513.0,0.960849940776825,0.0,2023-24
Leander Dendoncker,Aston Villa,MF,117.0,0.8101427890360355,0.0,2023-24
Emerson,Tottenham,DF,1145.0,0.17714704759418964,0.4156769150868058,2023-24
James Garner,Everton,MF,3016.0,2.2248211354017258,5.287607742473483,2023-24
Oliver Norwood,Sheffield United,MF,1413.0,0.9864262714982033,0.6933921938762069,2023-24
Ezri Konsa Ngoyo,Aston Villa,DF,3090.0,2.3284507524222136,0.6873185783624649,2023-24
Mason Mount,Manchester United,MF,501.0,0.6238168478012085,0.37420978117734194,2023-24
Sandro Tonali,Newcastle United,MF,436.0,0.8581285923719406,0.5521692577749491,2023-24
Arnaut Danjuma Groeneveld,Everton,FW,572.0,3.4230369105935097,0.8538514971733093,2023-24
Amad Diallo Traore,Manchester United,MF,375.0,0.5594709701836109,1.0110422410070896,2023-24
Sander Berge,Burnley,MF,3020.0,2.1221074890345335,3.1849441323429346,2023-24
Jack Robinson,Sheffield United,DF,2885.0,1.5116838621906936,1.087454216554761,2023-24
Armando Broja,"Chelsea,Fulham",FW,500.0,2.4893455486744642,0.7393966801464558,2023-24
Chris Richards,Crystal Palace,DF,2085.0,0.6396042630076408,0.6775753749534488,2023-24
Joël Veltman,Brighton,DF,1549.0,0.7444530799984932,0.5223252037540078,2023-24
Wataru Endo,Liverpool,MF,1718.0,0.4377728682011366,1.4933863505721092,2023-24
Jacob Ramsey,Aston Villa,MF,824.0,2.316869243979454,0.9168627075850964,2023-24
Lorenz Assignon,Burnley,DF,1249.0,0.4085904136300087,2.075187735259533,2023-24
Carney Chukwuemeka,Chelsea,MF,219.0,0.11761219799518585,0.24838955141603947,2023-24
Moisés Caicedo,Chelsea,MF,2897.0,0.2973291608504951,2.4989760648459196,2023-24
Valentino Livramento,Newcastle United,DF,1275.0,0.961045878008008,1.0808788742870092,2023-24
Hannibal Mejbri,Manchester United,MF,124.0,0.01660188101232052,0.2175336331129074,2023-24
Dango Ouattara,Bournemouth,FW,1200.0,2.8214692445471883,1.69136568531394,2023-24
Vitaly Janelt,Brentford,DF,3137.0,2.0162796927616,4.314206030219793,2023-24
Frank Onyeka,Brentford,MF,1124.0,2.0069142188876867,1.8476180955767632,2023-24
Mads Roerslev,Brentford,DF,2009.0,1.1281067915260792,2.064798539504409,2023-24
Albert Sambi Lokonga,Luton,MF,1331.0,0.7531502321362495,1.4872490242123604,2023-24
Nathan Collins,Brentford,DF,2647.0,1.9630648605525494,2.0567236468195915,2023-24
Shandon Baptiste,Brentford,MF,203.0,0.8607992753386497,0.4303002767264843,2023-24
Jakub Kiwior,Arsenal,DF,953.0,1.1961752735078335,0.9080287516117096,2023-24
Lewis Dobbin,Everton,MF,198.0,0.502917317673564,0.4989037085324526,2023-24
Conor Bradley,Liverpool,DF,776.0,0.9028667435050011,1.9515707418322563,2023-24
Lewis Hall,Newcastle United,DF,748.0,0.41603143885731697,0.30109941959381104,2023-24
Toti,Wolverhampton Wanderers,DF,2789.0,1.6792987622320652,1.210701234638691,2023-24
Luca Koleosho,Burnley,FW,1015.0,2.3243730422109365,1.4566490054130554,2023-24
Ryan Gravenberch,Liverpool,MF,1116.0,1.7132481131702662,1.0920489802956581,2023-24
Kieffer Moore,Bournemouth,MF,76.0,1.2537736184895039,0.4799897577613592,2023-24
Harry Toffolo,Nottingham Forest,DF,1439.0,1.4097881969064474,1.481477415189147,2023-24
Levi Colwill,Chelsea,DF,1813.0,0.7760256305336952,1.2379922457039356,2023-24
Vinicius Souza,Sheffield United,DF,2676.0,0.5002630027011037,0.7816855013370514,2023-24
Ryan Yates,Nottingham Forest,MF,1967.0,2.6223334167152643,1.0064595751464367,2023-24
Fábio Vieira,Arsenal,MF,277.0,1.164049606770277,1.3098269253969193,2023-24
Antony,Manchester United,MF,1329.0,3.4931225115433335,3.495804164558649,2023-24
Lewis Miley,Newcastle United,MF,1223.0,1.1169020980596542,1.546121459454298,2023-24
Illia Zabarnyi,Bournemouth,DF,3330.0,1.736923448741436,0.38277394138276577,2023-24
Alfie Gilchrist,Chelsea,DF,192.0,0.6408083289861679,0.0,2023-24
Ameen Al Dakhil,Burnley,DF,1055.0,1.2219129763543606,0.09834579937160015,2023-24
Tom Lockyer,Luton,DF,1185.0,1.6194254234433174,0.3757978826761246,2023-24
Mads Andersen,Luton,DF,390.0,0.6939341500401497,0.0,2023-24
Cauley Woodrow,Luton,FW,344.0,0.9773385636508465,1.1986291874200106,2023-24
Calvin Bassey,Fulham,DF,2278.0,0.3684718329459429,0.10597540438175201,2023-24
Oscar Bobb,Manchester City,MF,269.0,1.49422175437212,1.187767542898655,2023-24
Edson Álvarez,West Ham,MF,2405.0,1.2118008164688945,0.5929595055058599,2023-24
Teden Mengi,Luton,DF,2465.0,0.6793681988492608,0.3480907082557678,2023-24
Alejo Véliz,Tottenham,MF,27.0,0.20565900206565857,0.0,2023-24
Alex Scott,Bournemouth,MF,997.0,0.6420764941722155,2.070768877863884,2023-24
Jordan Clark,Luton,MF,1326.0,0.9263012297451496,1.848531438037753,2023-24
George Earthy,West Ham,MF,21.0,0.6298984289169312,0.0,2023-24
Loris Karius,Newcastle United,GK,90.0,0.0,0.0,2023-24
Bernd Leno,Fulham,GK,3420.0,0.0,0.0,2023-24
Mahmoud Dahoud,Brighton,MF,462.0,0.16468830965459347,1.1006960421800613,2023-24
Thiago Alcántara,Liverpool,MF,1.0,0.0,0.0,2023-24
Joel Matip,Liverpool,DF,798.0,0.5547500364482403,0.049058178439736366,2023-24
Pierre-Emile Højbjerg,Tottenham,MF,1212.0,0.544023672118783,1.134924995712936,2023-24
Odisseas Vlachodimos,Nottingham Forest,GK,450.0,0.0,0.03266533091664314,2023-24
Ivan Perisic,Tottenham,MF,71.0,0.13002459704875946,1.1601292341947556,2023-24
Divock Origi,Nottingham Forest,FW,557.0,1.545853216201067,1.5920869708061218,2023-24
