Player,Squad,Pos,Min,xG,xA,season
Leo Østigard,Napoli,DF,1611.0,1.027788769453764,0.10852476209402084,2023-24
Arijon Ibrahimovic,Frosinone,FW,463.0,0.77170505002141,1.1495994897559285,2023-24
Jacopo Fazzini,Empoli,MF,1213.0,1.0734277730807662,2.0790783083066344,2023-24
Jovane Cabral,Salernitana,FW,681.0,1.3014900656417012,0.598495727404952,2023-24
Samuel Iling-Junior,Juventus,DF,759.0,0.8712157420814037,1.7570865042507648,2023-24
Jordan Zemura,Udinese,DF,1006.0,0.6152164787054062,0.45071058440953493,2023-24
Rasmus Kristensen,Roma,DF,1748.0,0.6677331235259771,0.7783578988164663,2023-24
Sandi Lovric,Udinese,MF,1995.0,3.50694039138034,3.840361265465617,2023-24
Samuele Vignato,Monza,MF,332.0,1.6053274646401405,0.16862907726317644,2023-24
Warren Bondo,Monza,MF,1456.0,1.0160550205036998,0.5501793222501874,2023-24
Joan Gonzàlez,Lecce,MF,1283.0,1.736732117831707,1.3338501080870628,2023-24
Emil Holm,Atalanta,DF,956.0,3.351479221135378,1.2132441699504852,2023-24
Perr Schuurs,Torino,DF,771.0,0.7242057342082262,0.12341926246881485,2023-24
Michael Kayode,Fiorentina,DF,2076.0,0.8575504701584578,0.9539240906015038,2023-24
Mirko Maric,Monza,FW,266.0,1.1588000692427158,0.7266653086990118,2023-24
Marvin Çuni,Frosinone,FW,506.0,1.3647625744342804,0.3008130341768265,2023-24
Daniel Boloca,Sassuolo,MF,2031.0,0.6598985847085714,0.4136646664701402,2023-24
Ylber Ramadani,Lecce,MF,2989.0,1.12616962287575,0.8014742638915777,2023-24
Antoine Makoumbou,Cagliari,MF,2715.0,0.622934453189373,1.2004082184284925,2023-24
Matteo Prati,Cagliari,MF,1978.0,2.1295204116031528,0.582101290114224,2023-24
Sam Beukema,Bologna,DF,2554.0,2.6552196834236383,0.6003758893348277,2023-24
Chukwubuikem Ikwuemesi,Salernitana,FW,1039.0,2.5094009581953287,0.49419939145445824,2023-24
Agustín Martegani,Salernitana,MF,717.0,0.7115944735705853,0.341152373701334,2023-24
Zanos Savva,Torino,MF,25.0,0.45029863715171814,0.0,2023-24
Niccolò Pierozzi,Salernitana,DF,878.0,0.24836796894669533,0.0571012906730175,2023-24
Jan-Carlo Simic,AC Milan,MF,137.0,0.6633056998252869,0.0,2023-24
Tajon Buchanan,Inter,MF,133.0,0.25736211985349655,0.3881093431264162,2023-24
Kingstone Mutandwa,Cagliari,MF,25.0,0.05095381010323763,0.0,2023-24
Lautaro Giannetti,Udinese,DF,630.0,1.0422063767910004,0.09076614677906036,2023-24
Santiago Castro,Bologna,FW,229.0,0.8369157202541828,0.39861541986465454,2023-24
Filip Kostic,Juventus,DF,1876.0,0.7081119995564222,6.123868856579065,2023-24
Giulio Donati,Monza,MF,23.0,0.01806625723838806,0.3515257742255926,2023-24
Yann Sommer,Inter,GK,3060.0,0.0,0.0,2023-24
Jérôme Boateng,Salernitana,DF,245.0,0.0,0.08622296899557114,2023-24
Jeremy Toljan,Sassuolo,DF,2088.0,0.6874100705608726,1.8560058195143938,2023-24
Suat Serdar,Verona,MF,1661.0,1.060647669248283,1.1698606880381703,2023-24
Pedro Obiang,Sassuolo,MF,451.0,0.034371066838502884,0.6498488169163465,2023-24
