Player,Squad,Pos,Min,xG,xA,season
Modibo Sagnan,Montpellier,DF,2155.0,0.5571697456762195,1.43458819296211,2024-25
Melvin Bard,Nice,DF,1953.0,2.5517928758636117,2.4570867978036404,2024-25
Adrien Truffert,Rennes,DF,2764.0,1.991267278790474,3.4053147826343775,2024-25
Youssoufa Moukoko,Nice,FW,194.0,1.954333445057273,0.5433806255459785,2024-25
Florian Tardieu,Saint-Etienne,MF,1245.0,0.8061909656971693,1.1583695001900196,2024-25
Mohamed Bayo,Lille,FW,334.0,1.999580267816782,0.6271795630455017,2024-25
Gabriel Gudmundsson,Lille,DF,1796.0,1.0835263142362237,2.2078034691512585,2024-25
Nuno Mendes,Paris Saint Germain,DF,1681.0,1.7505824957042933,6.532824855297804,2024-25
Johann Lepenant,Nantes,MF,2064.0,1.9494086122140288,1.3845457695424557,2024-25
Remy Labeau Lascary,Lens,FW,626.0,3.0061515402048826,1.1527073979377747,2024-25
Mamadou Diakhon,Reims,FW,782.0,1.4058566391468048,0.870643574744463,2024-25
Samuel Amo-Ameyaw,Strasbourg,DF,306.0,1.016411256045103,0.3969626873731613,2024-25
Anass Zaroury,Lens,FW,1411.0,1.8902752604335546,3.554999358020723,2024-25
Yassine Kechta,Le Havre,FW,2163.0,2.274918595328927,1.1719021573662758,2024-25
Lamine Camara,Monaco,MF,2104.0,2.2444400172680616,4.86440384760499,2024-25
Diego Moreira,Strasbourg,FW,2586.0,2.415392654016614,7.743981936946511,2024-25
Mahamadou Nagida,Rennes,DF,413.0,1.9573543146252632,0.22918427735567093,2024-25
Noah Edjouma,Toulouse,MF,133.0,1.8039352148771286,0.04008902236819267,2024-25
Senny Mayulu,Paris Saint Germain,DF,787.0,3.166915876790881,2.5530254524201155,2024-25
Gift Orban,Lyon,FW,180.0,1.460423082113266,0.023500602692365646,2024-25
Theo Bair,Auxerre,FW,912.0,3.1768346736207604,1.072944289073348,2024-25
Bahereba Guirassy,Nantes,MF,303.0,0.8016492705792189,0.06894177384674549,2024-25
Louis Leroux,Nantes,DF,802.0,1.9075275473296642,1.3230022946372628,2024-25
Albert Grønbæk,Rennes,FW,816.0,2.0532097667455673,0.9602012299001217,2024-25
Ismaël Koné,"Marseille,Rennes",MF,803.0,0.4398796819150448,1.8331198319792747,2024-25
Mohamed Meïté,Rennes,FW,525.0,2.7108773663640022,0.4174068830907345,2024-25
Francis Coquelin,Nantes,MF,227.0,1.0525463744997978,0.8749106666073203,2024-25
Wahbi Khazri,Montpellier,FW,1084.0,1.660724493674934,2.020382081158459,2024-25
Nabil Bentaleb,Lille,MF,306.0,0.7089393362402916,0.012204637750983238,2024-25
Seko Fofana,Rennes,MF,845.0,2.3158197924494743,1.0728321075439453,2024-25
Pol Lirola,Marseille,DF,670.0,0.8374907542020082,0.7345619294792414,2024-25
Ainsley Maitland-Niles,Lyon,DF,1943.0,2.4820930119603872,4.4778512585908175,2024-25
Daler Kuzyaev,Le Havre,MF,553.0,0.22785117849707603,0.3984394297003746,2024-25
Jonas Martin,Brest,MF,480.0,0.8571979701519012,0.37288299575448036,2024-25
Florian Sotoca,Lens,FW,1805.0,4.691040273755789,1.3942081313580275,2024-25
Issiaga Sylla,Montpellier,DF,1165.0,1.791319727897644,0.5011922158300877,2024-25
Rémy Cabella,Lille,FW,1006.0,3.4190036728978157,2.4597458988428116,2024-25
Jeremie Boga,Nice,FW,1059.0,3.5320779252797365,2.303302962332964,2024-25
Said Benrahma,Lyon,FW,757.0,2.0665961261838675,2.290657388046384,2024-25
Jordan Siebatcheu,Reims,FW,403.0,1.0648598745465279,0.20436156541109085,2024-25
Kelvin Adou,Nantes,DF,2159.0,0.6282411310821772,0.8918903972953558,2024-25
Mathieu Cafaro,Saint-Etienne,FW,729.0,2.2977329678833485,1.2675816640257835,2024-25
Benjamin Bourigeaud,Rennes,MF,85.0,0.18843674659729004,0.0,2024-25
Angel Gomes,Lille,MF,750.0,1.7255177665501833,1.7085226699709892,2024-25
Hugo Magnetti,Brest,MF,2352.0,0.8659364832565188,0.5326036140322685,2024-25
Mickael Nade,Saint-Etienne,DF,2306.0,0.9256893433630466,0.9868236556649208,2024-25
Tanguy NDombele Alvaro,Nice,MF,1153.0,2.262565119192004,2.2090650498867035,2024-25
Ruben Aguilar,Lens,DF,1143.0,1.641246322542429,2.3584927320480347,2024-25
Nicolas Cozza,Nantes,DF,2045.0,1.7512174881994724,0.810757813975215,2024-25
Angelo Fulgini,Lens,FW,1034.0,2.386262509971857,2.656230289489031,2024-25
Elisha Owusu,Auxerre,MF,2384.0,0.45610593259334564,0.9210456134751439,2024-25
Mohammed Salisu,Monaco,DF,1016.0,1.11205929890275,0.08099240437150002,2024-25
Duje Caleta-Car,Lyon,DF,1589.0,1.3592560952529311,0.17118769884109497,2024-25
Wilfried Stephane Singo,Monaco,DF,2081.0,1.4934265222400427,1.6436891136690974,2024-25
Theo Sainte Luce,Montpellier,DF,1030.0,1.7788169458508492,1.1755174966529012,2024-25
Brendan Chardonnet,Brest,DF,2422.0,1.3819349082186818,1.3776168059557676,2024-25
Joris Chotard,Montpellier,MF,1908.0,1.5116395968943834,0.38351965323090553,2024-25
Ki-Jana Hoever,Auxerre,DF,2170.0,0.6008255472406745,2.9231875790283084,2024-25
Lilian Brassier,"Marseille,Rennes",DF,2016.0,1.5283676870167255,0.48958621360361576,2024-25
Saidou Sow,"Nantes,Strasbourg",DF,1823.0,1.4113862235099077,0.7702929861843586,2024-25
Timothee Pembele,Le Havre,DF,1099.0,1.1886742673814297,0.09720167145133018,2024-25
Tinotenda Kadewere,Nantes,MF,514.0,1.838837556540966,1.0249904915690422,2024-25
Sékou Mara,Strasbourg,FW,727.0,2.136869912967086,1.112138183787465,2024-25
Terem Igobor Moffi,Nice,MF,45.0,2.7728511318564415,0.0,2024-25
Jota,Rennes,MF,308.0,1.2280189469456673,0.3610864132642746,2024-25
Quentin Merlin,Marseille,DF,1627.0,2.501936599612236,3.1564177684485912,2024-25
Niakhate Ndiaye,Brest,DF,1703.0,0.6757700787857175,0.013181757181882858,2024-25
Andy Diouf,Lens,FW,2262.0,3.282163294032216,3.276158655062318,2024-25
Deiver Machado,Lens,DF,1793.0,2.1914128474891186,2.924070416018367,2024-25
Jim Allevinah,Angers,FW,1814.0,4.051122585311532,3.102520967833698,2024-25
Bilal Nadir,Marseille,MF,370.0,0.47686512768268585,0.4125685840845108,2024-25
Tanner Tessmann,Lyon,MF,1218.0,1.1945595405995846,0.7345803249627352,2024-25
Azor Matusiwa,Rennes,MF,2079.0,1.3974318969994783,2.478503677994013,2024-25
Leo Østigard,Rennes,DF,1231.0,0.8909851722419262,0.14183762669563293,2024-25
Vanderson,Monaco,DF,2086.0,2.6086766524240375,2.909545663744211,2024-25
Pierre Ekwah,Saint-Etienne,DF,2592.0,0.7389063034206629,1.1754910983145237,2024-25
Ismaël Doukouré,Strasbourg,DF,2658.0,0.661684188991785,1.2588393911719322,2024-25
Guemissongui Ouattara,Strasbourg,FW,442.0,0.5629908759146929,0.40619282238185406,2024-25
Yassin Belkhdim,Angers,MF,1529.0,0.8150536147877574,0.5170952901244164,2024-25
Junior Mwanga,"Le Havre,Strasbourg",MF,1249.0,1.369440147653222,1.6665557697415352,2024-25
Warren Zaïre-Emery,Paris Saint Germain,DF,2055.0,2.1581704784184694,2.0573411509394646,2024-25
Alexsandro Ribeiro,Lille,DF,2700.0,1.2038547564297915,0.6979309292510152,2024-25
Guela Doué,Strasbourg,DF,2713.0,0.9880996765568852,0.9500086214393377,2024-25
Rayan Raveloson,Auxerre,DF,705.0,0.9947644015774131,0.11919451132416725,2024-25
